"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x836653724743385088","x1237124619234131969",2020-03-09 21:14:28,"ProsccoSocialst","@materialist_jew @lhfang Obscure technical jargon like ""racism"" and ""capitalism""","Twitter Web App",55,"x1237111393972781057","x423919812","materialist_jew",FALSE,FALSE,5,0,,,,,,,,,,,,,,,,"x423919812 x7900962","materialist_jew lhfang","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1237124619234131969","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1237124319140032513",2020-03-09 21:13:16,"ProsccoSocialst","I wrote this analysis and strategy piece for @thenation re: what really happened last week, Sanders going forward, and how catastrophically bad Biden is (on policy but also v Trump!) Please share with basically any human you know who can vote tomorrow: https://t.co/9iz51iHg2N","Twitter Web App",140,,,,FALSE,TRUE,0,52,,,,,,,,,,,,,,,,"x423919812 x1947301","materialist_jew thenation","en",,,,,,,,,,,,,,,,"x1237060524313018370","I wrote this analysis and strategy piece for @thenation re: what really happened last week, Sanders going forward, and how catastrophically bad Biden is (on policy but also v Trump!) Please share with basically any human you know who can vote tomorrow: https://t.co/9iz51iHg2N",2020-03-09 16:59:47,"TweetDeck",88,52,"x423919812","materialist_jew","Ajay Singh Chaudhary",3083,487,5581,"Queens, NY","Executive Director, Brooklyn Institute for Social Research. Tweets are my own and do not represent positions of BISR.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1237124319140032513","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1237032257564692488",2020-03-09 15:07:27,"ProsccoSocialst","Is it too late to switch to the timeline not authored by Don DeLillo?","Twitter Web App",69,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1237032257564692488","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1236839163518955522",2020-03-09 02:20:10,"ProsccoSocialst","It bears repeating this over and over and over again: the two groups on the front lines of Trump's xenophobic war on immigrants, Muslims and Latinos, trust Bernie and overwhelmingly support him. 

If they think he's the best choice to beat Trump, why don't you? https://t.co/OEO3uhKi0D","Twitter Web App",140,,,,FALSE,TRUE,0,54,,,,,,,,,,,,,,,,"x14095344","kevinbaker","en",,,,,,,,,,,,,,,,"x1236402758938320897","It bears repeating this over and over and over again: the two groups on the front lines of Trump's xenophobic war on immigrants, Muslims and Latinos, trust Bernie and overwhelmingly support him. 

If they think he's the best choice to beat Trump, why don't you? https://t.co/OEO3uhKi0D",2020-03-07 21:26:03,"Twitter Web App",209,54,"x14095344","kevinbaker","ktb 💾",6746,2176,41602,"chicago rn","Historian. I study computer models and stories about the future.

Postdoc at @Berkeley_AI. #FirstGen. #1u. Left. @UAW5810 @AFTacademics #BlackLivesMatter",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1236839163518955522","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1236161560214728704",2020-03-07 05:27:37,"ProsccoSocialst","@akbarjenkins @ColumbiaUP Also, did Richard Florida blurb your book?","Twitter Web App",42,"x1236088341554216960","x836653724743385088","ProsccoSocialst",FALSE,FALSE,2,0,,,,,,,,,,,,,,,,"x21364868 x19692478","akbarjenkins ColumbiaUP","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1236161560214728704","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1236088341554216960",2020-03-07 00:36:40,"ProsccoSocialst","@akbarjenkins @ColumbiaUP Shabash!","Twitter Web App",8,"x1236020324245925888","x21364868","akbarjenkins",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x21364868 x19692478","akbarjenkins ColumbiaUP","hi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1236088341554216960","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1235930594728648705",2020-03-06 14:09:50,"ProsccoSocialst","@akbarjenkins Sure, but a Bernie Bro was mean to me on Twitter once","Twitter Web App",53,"x1235766647299944456","x21364868","akbarjenkins",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x21364868","akbarjenkins","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1235930594728648705","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1235621858696990720",2020-03-05 17:43:02,"ProsccoSocialst","having Elizabeth Warren in the race made it a stronger conversation about progressive policy and it's a goddamn crime that Pete Buttigieg and Joe Biden did better than she did","Twitter Web App",140,,,,FALSE,TRUE,0,99,,,,,,,,,,,,,,,,"x15275677","sarahljaffe","en",,,,,,,,,,,,,,,,"x1235620855281070082","having Elizabeth Warren in the race made it a stronger conversation about progressive policy and it's a goddamn crime that Pete Buttigieg and Joe Biden did better than she did",2020-03-05 17:39:03,"Twitter Web App",904,99,"x15275677","sarahljaffe","Sarah Jaffe",62830,1429,81835,"Philly when not in London","Studying the apocalypse. Books, Necessary Trouble & Work Won't Love You Back (Jan '21) @BoldTypeBooks. Fellow @TypeMediaCenter. Labor journo before it was cool.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1235621858696990720","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1235612720981917697",2020-03-05 17:06:43,"ProsccoSocialst","Let’s not undersell the power of Elizabeth Warren’s candidacy. 

She set the pace for policy on everything from disability justice to racial justice to a wealth tax. 

She is a giant of our movement. I can't wait for our progressive movement to build together. #ThankYouElizabeth","Twitter Web App",140,,,,FALSE,TRUE,0,8337,,,,,,,,,,,,,,,,"x783792992","IlhanMN","en",,,,,,,,,,,,,,,,"x1235610537058349056","Let’s not undersell the power of Elizabeth Warren’s candidacy. 

She set the pace for policy on everything from disability justice to racial justice to a wealth tax. 

She is a giant of our movement. I can't wait for our progressive movement to build together. #ThankYouElizabeth",2020-03-05 16:58:03,"Twitter for iPhone",73161,8337,"x783792992","IlhanMN","Ilhan Omar",2168067,1383,15669,"Minneapolis","Mom, Refugee, Intersectional Feminist, 2017 Top Angler of the Governor's Fishing Opener and Congresswoman for #MN05. Join me 👇🏽",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1235612720981917697","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1235606412631269376",2020-03-05 16:41:39,"ProsccoSocialst",".@ewarren supporters: thank you for backing an inspiring candidate who would have worked smartly and tirelessly for big structural change. Now let's #BuildTogether! It's time for the #GreenNewDeal and #Medicare4All  #NotMeUs","Twitter Web App",224,,,,FALSE,FALSE,2,1,,,"BuildTogether GreenNewDeal Medicare4All NotMeUs",,,,,,,,,,,,,"x357606935","ewarren","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1235606412631269376","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1235329626353872899",2020-03-04 22:21:48,"ProsccoSocialst","@MikeMaxwell3 @Shafiqmog @renireni Start with any number of memoirs about the experience of being trans","Twitter Web App",68,"x1235328899980103683","x315965274","MikeMaxwell3",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x315965274 x1022185099 x18730967","MikeMaxwell3 Shafiqmog renireni","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1235329626353872899","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1235329339983564803",2020-03-04 22:20:40,"ProsccoSocialst","@MikeMaxwell3 @Shafiqmog @renireni I've already called your attention to numerous essays on why transracialism isn't real and explained why you can't be trans-age, to which you seemed to have responded that time is made up while race and sex are biological, so I'm not so sure you're operating in good faith","Twitter Web App",272,"x1235328419283554304","x836653724743385088","ProsccoSocialst",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x315965274 x1022185099 x18730967","MikeMaxwell3 Shafiqmog renireni","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1235329339983564803","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1235328419283554304",2020-03-04 22:17:01,"ProsccoSocialst","@MikeMaxwell3 @Shafiqmog @renireni Read a book","Twitter Web App",11,"x1235328173417603073","x315965274","MikeMaxwell3",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x315965274 x1022185099 x18730967","MikeMaxwell3 Shafiqmog renireni","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1235328419283554304","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1235319378964606976",2020-03-04 21:41:05,"ProsccoSocialst","@MikeMaxwell3 @renireni Race and ethnicity are social constructs, but are connected to heritage and ancestry in ways that gender is not","Twitter Web App",111,"x1235319060952477702","x836653724743385088","ProsccoSocialst",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x315965274 x18730967","MikeMaxwell3 renireni","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1235319378964606976","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1235319060952477702",2020-03-04 21:39:49,"ProsccoSocialst","@MikeMaxwell3 @renireni These are the kinds of examples that people posit when they seek to mock transgender people. Many people have already debunked these comparisons. Age, for example, unlike gender is not a social construct","Twitter Web App",203,"x1235312189986213888","x315965274","MikeMaxwell3",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x315965274 x18730967","MikeMaxwell3 renireni","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1235319060952477702","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1235309861459685378",2020-03-04 21:03:16,"ProsccoSocialst","@MikeMaxwell3 @renireni Understanding others' perspectives is always a good thing, but when one side is talking about intrinsic aspects of themselves and the other is questioning the truth of these aspects then we're not really operating on a level playing field","Twitter Web App",238,"x1235307322840412161","x315965274","MikeMaxwell3",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x315965274 x18730967","MikeMaxwell3 renireni","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1235309861459685378","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1235305326007726087",2020-03-04 20:45:15,"ProsccoSocialst","@MikeMaxwell3 @renireni Those people are wrong, and there are numerous articles available online explaining in clear terms why the Dolezal case, for instance, is different than being trans","Twitter Web App",164,"x1235304123031003138","x315965274","MikeMaxwell3",FALSE,FALSE,5,0,,,,,,,,,,,,,,,,"x315965274 x18730967","MikeMaxwell3 renireni","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1235305326007726087","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1235302996256468992",2020-03-04 20:35:59,"ProsccoSocialst","@MikeMaxwell3 @renireni You're probably just trolling because you could just use Google, but the difference is that the people you're describing are seeking to pass as something they're not while trans people are just being themselves","Twitter Web App",210,"x1235301810681806851","x315965274","MikeMaxwell3",FALSE,FALSE,5,0,,,,,,,,,,,,,,,,"x315965274 x18730967","MikeMaxwell3 renireni","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1235302996256468992","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1235232594788306944",2020-03-04 15:56:14,"ProsccoSocialst","How much did Bloomberg spend per delegate?","Twitter Web App",42,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1235232594788306944","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1235061010874028034",2020-03-04 04:34:25,"ProsccoSocialst","@ae53 I'm calling it for six states and made a $16.20 donation. Good night!","Twitter Web App",69,"x1235034430852542465","x50396288","ae53",FALSE,FALSE,1,1,,,,,,,,,,,,,,,,"x50396288","ae53","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1235061010874028034","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1234989668984188928",2020-03-03 23:50:56,"ProsccoSocialst","@ae53 @BernieSanders I'm in!","Twitter Web App",7,"x1234945664813076480","x50396288","ae53",FALSE,FALSE,2,1,,,,,,,,,,,,,,,,"x50396288 x216776631","ae53 BernieSanders","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1234989668984188928","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1234984761082298370",2020-03-03 23:31:26,"ProsccoSocialst","@kirstendunst Let's keep up the momentum. We're making calls ALL DAY! https://t.co/WPoDNbPcbk","Twitter Web App",112,,,,FALSE,TRUE,0,38,,,,,"berniesanders.com/call","https://t.co/WPoDNbPcbk","http://berniesanders.com/call",,,,,,,,,"x3141672447 x487977202","People4Bernie kirstendunst","en",,,,,,,,,,,,,,,,"x1234981324026331136","@kirstendunst Let's keep up the momentum. We're making calls ALL DAY! https://t.co/WPoDNbPcbk",2020-03-03 23:17:47,"Twitter Web App",127,38,"x3141672447","People4Bernie","People for Bernie",237285,1494,127927,"United States","We are activists and organizers building a broad, effective movement for democratic change. Welcome to the political revolution. Internet Mom of #FeelTheBern.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1234984761082298370","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1234982758239236097",2020-03-03 23:23:29,"ProsccoSocialst","Fondly remembering eating oysters and sipping champagne with my comrades last Super Tuesday (jk about the champagne) @EthanEarle @paimudan @pharoahmensch @a_scharenberg","Twitter Web App",168,,,,FALSE,FALSE,5,0,,,,,,,,,,,,,,,,"x300793816 x9402232 x16700101 x954727847201042437","EthanEarle paimudan pharoahmensch a_scharenberg","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1234982758239236097","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1234980898434478081",2020-03-03 23:16:05,"ProsccoSocialst","@kevinbaker @KellyODonn Ditto for Bloomberg TBH","Twitter Web App",23,"x1234980825575215105","x836653724743385088","ProsccoSocialst",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x14095344 x115675512","kevinbaker KellyODonn","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1234980898434478081","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1234980825575215105",2020-03-03 23:15:48,"ProsccoSocialst","@kevinbaker @KellyODonn The midterms start the day after the general. Unless Trump wins. Then we won't have to worry about contested elections anymore","Twitter Web App",126,"x1234979435784237058","x14095344","kevinbaker",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x14095344 x115675512","kevinbaker KellyODonn","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1234980825575215105","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1234979659881664512",2020-03-03 23:11:10,"ProsccoSocialst","If you're feeling burnt out by the cynical spectator sport that is electoral politics, get on the phone and make some get-out-the-vote calls! I promise it helps! #NotMeUs https://t.co/d56tOvyn3H","Twitter Web App",194,,,,FALSE,FALSE,0,0,,,"NotMeUs",,"berniesanders.com/call","https://t.co/d56tOvyn3H","https://berniesanders.com/call",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1234979659881664512","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1234977722947887105",2020-03-03 23:03:28,"ProsccoSocialst","@kevinbaker Georgia is about to be such a mess","Twitter Web App",34,"x1234974251364388864","x14095344","kevinbaker",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x14095344","kevinbaker","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1234977722947887105","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
